,date,decision_method,fight_duration_lastrnd,fight_duration_lastrnd_time,fighter_1,fighter_2,location,weight_class,winner,body_abs_1,body_abs_2,body_att_1,body_att_2,body_def_1,body_def_2,body_land_1,body_land_2,clinch_abs_1,clinch_abs_2,clinch_att_1,clinch_att_2,clinch_def_1,clinch_def_2,clinch_land_1,clinch_land_2,ground_abs_1,ground_abs_2,ground_att_1,ground_att_2,ground_def_1,ground_def_2,ground_land_1,ground_land_2,head_abs_1,head_abs_2,head_att_1,head_att_2,head_def_1,head_def_2,head_land_1,head_land_2,kd_1,kd_2,leg_abs_1,leg_abs_2,leg_att_1,leg_att_2,leg_def_1,leg_def_2,leg_land_1,leg_land_2,td_abs_1,td_abs_2,td_att_1,td_att_2,td_def_1,td_def_2,td_land_1,td_land_2
1880,2023-09-09,Decision - Unanimous,3,5:00,Manel Kape,Felipe dos Santos,"Sydney, New South Wales, Australia",Flyweight Bout,Manel Kape,28,24,30,60,32,6,24,28,4,6,9,8,4,3,6,4,1,14,24,4,3,10,14,1,53,77,137,215,162,60,77,53,1,0,18,11,15,29,11,4,11,18,0,1,1,5,5,0,1,0
1881,2023-09-09,Submission,2,4:37,Tai Tuivasa,Alexander Volkov,"Sydney, New South Wales, Australia",Heavyweight Bout,Alexander Volkov,18,7,9,21,3,2,7,18,3,2,2,3,0,0,2,3,18,0,0,25,7,0,0,18,65,4,31,110,45,27,4,65,0,1,10,17,27,12,2,10,17,10,0,0,0,1,1,0,0,0
1882,2023-09-09,Decision - Unanimous,5,5:00,Israel Adesanya,Sean Strickland,"Sydney, New South Wales, Australia",UFC Middleweight Title Bout,Sean Strickland,45,38,60,62,17,22,38,45,11,0,0,14,3,0,0,11,5,0,0,10,5,0,0,5,85,22,154,186,101,132,22,85,0,1,7,34,57,11,4,23,34,7,0,0,0,0,0,0,0,0
1883,2023-09-02,Submission,1,4:15,Farid Basharat,Kleydson Rodrigues,"Paris, Ile-de-France, France",Bantamweight Bout,Farid Basharat,2,2,2,2,0,0,2,2,1,1,1,1,0,0,1,1,2,3,4,2,0,1,3,2,3,2,3,4,1,1,2,3,0,0,2,0,1,2,0,1,0,2,0,2,5,0,0,3,2,0
1884,2023-09-02,Decision - Unanimous,3,5:00,Nora Cornolle,Joselyne Edwards,"Paris, Ile-de-France, France",Women's Bantamweight Bout,Nora Cornolle,8,17,24,9,1,7,17,8,4,23,38,6,2,15,23,4,0,0,0,1,1,0,0,0,6,12,37,20,14,25,12,6,0,0,4,11,16,13,9,5,11,4,5,0,0,8,3,0,0,5
1885,2023-09-02,Decision - Unanimous,3,5:00,Ange Loosa,Rhys McKee,"Paris, Ile-de-France, France",Welterweight Bout,Ange Loosa,19,19,29,25,6,10,19,19,5,32,51,8,3,19,32,5,2,21,28,3,1,7,21,2,48,71,144,145,97,73,71,48,0,0,10,8,9,13,3,1,8,10,0,6,10,0,0,4,6,0
1886,2023-09-02,Decision - Unanimous,3,5:00,Taylor Lapilus,Caolan Loughran,"Paris, Ile-de-France, France",Bantamweight Bout,Taylor Lapilus,13,18,23,23,10,5,18,13,3,7,12,6,3,5,7,3,1,1,1,1,0,0,1,1,28,59,133,100,72,74,59,28,0,0,7,7,7,9,2,0,7,7,2,0,0,11,9,0,0,2
1887,2023-09-02,KO/TKO,1,3:51,Morgan Charriere,Manolo Zecchini,"Paris, Ile-de-France, France",Featherweight Bout,Morgan Charriere,1,7,8,4,3,1,7,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,5,16,37,30,25,21,16,5,1,0,3,3,4,7,4,1,3,3,0,0,0,0,0,0,0,0
1888,2023-09-02,KO/TKO,3,2:20,William Gomis,Yanis Ghemmouri,"Paris, Ile-de-France, France",Featherweight Bout,William Gomis,7,6,15,11,4,9,6,7,4,5,6,4,0,1,5,4,0,0,0,0,0,0,0,0,0,10,30,24,24,20,10,0,0,0,21,36,43,38,17,7,36,21,0,0,0,4,4,0,0,0
1889,2023-09-02,Submission,1,3:46,Volkan Oezdemir,Bogdan Guskov,"Paris, Ile-de-France, France",Light Heavyweight Bout,Volkan Oezdemir,1,1,2,1,0,1,1,1,0,1,1,1,1,0,1,0,0,10,13,0,0,3,10,0,7,19,37,23,16,18,19,7,1,0,0,6,7,1,1,1,6,0,0,1,1,0,0,0,1,0
1890,2023-09-02,KO/TKO,2,4:44,Benoit Saint Denis,Thiago Moises,"Paris, Ile-de-France, France",Lightweight Bout,Benoit Saint Denis,10,28,34,14,4,6,28,10,1,10,14,3,2,4,10,1,0,49,97,0,0,48,49,0,12,49,123,46,34,74,49,12,0,0,2,24,25,2,0,1,24,2,1,5,9,3,2,4,5,1
1891,2023-09-02,Decision - Unanimous,3,5:00,Manon Fiorot,Rose Namajunas,"Paris, Ile-de-France, France",Women's Flyweight Bout,Manon Fiorot,15,15,22,26,11,7,15,15,1,4,10,2,1,6,4,1,0,1,1,0,0,0,1,0,32,39,197,107,75,158,39,32,0,0,13,4,6,17,4,2,4,13,0,0,1,6,6,1,0,0
1892,2023-09-02,KO/TKO,2,3:44,Ciryl Gane,Serghei Spivac,"Paris, Ile-de-France, France",Heavyweight Bout,Ciryl Gane,2,39,49,3,1,10,39,2,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,48,85,38,31,37,48,7,0,0,2,22,22,3,1,0,22,2,0,0,0,1,1,0,0,0
